easting,northing,Vs30,uncertainty,station,q,gid,geology_vs30,geology_stdv,tid,terrain_vs30,terrain_stdv
1559690.22212824,5164191.17328673,195.639,0.2,NA,NA,10,316.00323,0.26063582,16,238.32666,0.38188857
1559710.96333402,5164202.6705973,178.59323,0.2,NA,NA,10,316.00323,0.26063582,15,227.4589,0.32270417
1561993.72271472,5185420.92807469,434.84964,0.2,NA,NA,10,383.72375,0.26063582,16,238.32666,0.38188857
1569283.76438417,5180330.12000416,196.77225,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1571514.66248992,5179368.48359265,177,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1569904.76879143,5179601.26084587,206,0.2,NA,NA,10,197,0.26063582,13,272.588,0.3933979
1569649.67535534,5176302.72341664,204.7873,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1575924.71006923,5183441.00363592,206.9574,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1576539.75857812,5174757.6960631,352.19974,0.2,NA,NA,8,376.50534,0.41044065,6,442.75815,0.44454366
1572761.31757578,5197323.57417308,257.03793,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1578283.92967982,5182861.84160154,189.55527,0.2,NA,NA,6,239,0.31248862,255,NA,NA
1577200.35835615,5184128.80707061,211.6987,0.2,NA,NA,6,202.10301,0.31248862,15,227.4589,0.32270417
1568217.81041386,5184378.35469376,187,0.2,NA,NA,10,234.673,0.26063582,15,227.4589,0.32270417
1570514.38714888,5181156.69008769,154.14084,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1564805.81635674,5179549.37843033,285.50006,0.2,NA,NA,10,283.17825,0.26063582,15,227.4589,0.32270417
1572789.46766586,5183011.32617291,210.0897,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1568766.12170711,5187192.33573973,226,0.2,NA,NA,10,206.7465,0.26063582,15,227.4589,0.32270417
1577731.76219673,5171954.97954307,792,0.2,NA,NA,8,376.50534,0.41044065,2,617.6673,0.47290206
1572133.93878793,5178976.22569943,288.4399,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572136.3989967,5178977.50689268,261.2663,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572102.11271038,5178921.86469032,200.986,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572001.30604432,5178854.93018094,194.50923,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1571935.82868708,5178888.9737796,197.31319,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1577786.16740738,5180826.65376973,189.74574,0.2,NA,NA,6,239,0.31248862,255,NA,NA
1574604.41268797,5182886.66372532,205.15024,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572955.50370582,5183132.31520859,203.56152,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1571929.50418328,5197002.85539143,217.49422,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572452.65327357,5183028.17291301,174,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1574701.45700257,5182665.0316695,180.1373,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1575766.68002513,5183820.45812427,177.37747,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1570313.33049845,5180888.897557,187.54004,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1568658.30361972,5180927.98921469,175,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1573004.51328034,5196784.81864157,169,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572389.7463268,5196595.92787898,205,0.2,NA,NA,6,202.6284,0.31248862,16,238.32666,0.38188857
1573164.86200576,5196868.91661965,195.47456,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1572205.85078832,5196831.57152056,197,0.2,NA,NA,6,202.10301,0.31248862,15,227.4589,0.32270417
1571516.68040511,5196997.73869797,206.15984,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1570531.06042313,5180447.55085238,176,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1570663.88542736,5180526.08587177,181.3961,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1571093.51377854,5180403.38998899,191.66748,0.2,NA,NA,10,197,0.26063582,9,475.2725,0.46632352
1597063.21836957,5149128.0533431,1073,0.2,NA,NA,7,351.6583,0.47477344,9,475.2725,0.46632352
1569722.68137849,5168871.04654001,733,0.2,NA,NA,15,716.57263,0.483527,8,604.2022,0.47762427
1581489.35925248,5174926.11698216,586,0.2,NA,NA,15,716.57263,0.483527,8,604.2022,0.47762427
1577847.43284436,5174218.57976774,830,0.2,NA,NA,15,716.57263,0.483527,8,604.2022,0.47762427
1527316.44943571,5184452.01407503,518,0.2,NA,NA,4,500,0.44912073,16,238.32666,0.38188857
1526480.07006284,5173611.22923592,457,0.2,NA,NA,4,500,0.44912073,16,238.32666,0.38188857
1515963.08717337,5178875.41589204,531,0.2,NA,NA,4,500,0.44912073,16,238.32666,0.38188857
1550147.05000178,5173170.02835764,447,0.2,NA,NA,10,500,0.26063582,15,227.4589,0.32270417
1545060.1485341,5163974.2884012,327,0.2,NA,NA,10,500,0.26063582,16,238.32666,0.38188857
1557414.94913002,5177937.74480928,398,0.2,NA,NA,10,412.96326,0.26063582,16,238.32666,0.38188857
1557139.65243644,5169905.61115832,292,0.2,NA,NA,10,364.88727,0.26063582,16,238.32666,0.38188857
1559099.77679445,5197893.15800317,546,0.2,NA,NA,4,441.60834,0.44912073,16,238.32666,0.38188857
1521339.87568602,5155330.54827132,452,0.2,NA,NA,10,500,0.26063582,15,227.4589,0.32270417
1564886.71499765,5182945.91281936,294,0.2,NA,NA,10,304.69125,0.26063582,16,238.32666,0.38188857
1569572.57924847,5176184.17137887,222,0.2,NA,NA,10,197,0.26063582,13,272.588,0.3933979
1571538.10205339,5183443.79056195,160,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1571622.99042502,5180867.01468411,211,0.2,NA,NA,10,197,0.26063582,13,272.588,0.3933979
1573666.04690734,5178401.13933416,183,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1569320.65181097,5190100.75909926,223,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1568979.42367378,5179482.24017624,188,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1565724.05466414,5181051.36222689,297,0.2,NA,NA,10,269.74524,0.26063582,16,238.32666,0.38188857
1571123.97393483,5180201.43351901,192,0.2,NA,NA,10,197,0.26063582,16,238.32666,0.38188857
1574579.81234614,5181889.27511713,186,0.2,NA,NA,10,197,0.26063582,15,227.4589,0.32270417
1576478.58008841,5184500.83672546,202,0.2,NA,NA,6,205.4891,0.31248862,16,238.32666,0.38188857
1568717.75971558,5186177.86832485,188,0.2,NA,NA,10,214.24576,0.26063582,15,227.4589,0.32270417
1564915.84415151,5179727.89413084,324,0.2,NA,NA,10,281.436,0.26063582,15,227.4589,0.32270417
1578520.07342995,5179986.3797679,184,0.2,NA,NA,6,239,0.31248862,16,238.32666,0.38188857
1933261.13796534,5620565.33963384,176,0.1,014A,1,3,183.16321,0.2711188,15,227.4589,0.32270417
1935265.31186779,5621691.48557128,440,0.2,015A,2,4,240,0.44912073,11,564.5722,0.4690416
2037085.67154813,5708273.14800374,162,0.1,017A,1,6,213.60303,0.31248862,16,238.32666,0.38188857
2037290.41795092,5708507.08922082,138,0.2,018A,2,6,199.03853,0.31248862,15,227.4589,0.32270417
1709359.83017754,5617533.1717603,210,0.2,025A,2,13,304.0157,0.4836529,16,238.32666,0.38188857
1935001.71933718,5619978.38562894,230,0.2,027A,2,3,175.85156,0.2711188,15,227.4589,0.32270417
1935001.71933718,5619978.38562894,230,0.2,027C,2,3,175.85156,0.2711188,15,227.4589,0.32270417
1929774.16624397,5604530.50133583,196,0.1,029A,1,4,270.37668,0.44912073,16,238.32666,0.38188857
1406787.88784869,4914224.68216575,140,0.2,044A,2,4,240,0.44912073,13,272.588,0.3933979
1982936.58189521,5670158.86585136,155,0.2,096A,2,4,240,0.44912073,255,NA,NA
1749109.13645376,5426688.27068828,245,0.2,132A,2,2,242,0.1874998,13,272.588,0.3933979
1982936.04533621,5670147.85261603,155,0.2,225B,2,4,240,0.44912073,255,NA,NA
1760658.41198629,5433384.82110907,350,0.2,249A,2,6,239,0.31248862,6,442.75815,0.44454366
1775417.53180645,5577577.19172964,250,0.2,302A,2,4,240,0.44912073,15,227.4589,0.32270417
1763894.04650739,5437077.98701552,190,0.1,468A,1,4,240,0.44912073,16,238.32666,0.38188857
1483084.96425151,5243927.93336742,300,0.2,505A,2,4,500,0.44912073,10,334.44003,0.46992904
1757524.63406549,5434663.83432328,200,0.2,608A,2,6,190.12105,0.31248862,16,238.32666,0.38188857
1760666.08487152,5433384.65181931,350,0.1,642A,1,6,239,0.31248862,6,442.75815,0.44454366
1760736.0682224,5433483.10595259,350,0.1,642E,1,6,239,0.31248862,6,442.75815,0.44454366
1760668.65184451,5433385.01890403,350,0.1,642G,1,6,239,0.31248862,6,442.75815,0.44454366
1760666.08487152,5433384.65181931,350,0.1,642H,1,6,239,0.31248862,6,442.75815,0.44454366
1763209.60825168,5430872.98926194,120,0.1,646A,1,1,168.27914,0.29493025,13,272.588,0.3933979
1763194.98399525,5430962.30098469,120,0.1,646B,1,1,168.27914,0.29493025,13,272.588,0.3933979
1763194.98399525,5430962.30098469,120,0.1,646C,1,1,168.27914,0.29493025,13,272.588,0.3933979
1748882.38846274,5427848.33264781,474,0.2,647A,2,2,418,0.1874998,255,NA,NA
1748797.09240122,5427803.04927516,474,0.2,647D,2,2,418,0.1874998,10,334.44003,0.46992904
1761252.04732196,5436737.33232419,330,0.2,651A,2,4,240,0.44912073,15,227.4589,0.32270417
2028418.59431931,5713066.07206598,156,0.1,709A,1,4,240,0.44912073,16,238.32666,0.38188857
1748954.0652181,5427291.40192213,267,0.2,900B,2,2,261.12537,0.1874998,15,227.4589,0.32270417
1749011.41347802,5428904.49797798,275,0.2,902A,2,4,240,0.44912073,14,262.98834,0.40245143
1748942.15689598,5428769.06420688,250,0.2,907A,2,2,376.76178,0.1874998,14,262.98834,0.40245143
1748786.97233297,5427683.3513159,358,0.2,911A,2,2,418,0.1874998,10,334.44003,0.46992904
1751345.96707716,5423443.07442533,239,0.2,912A,2,6,212.684,0.31248862,15,227.4589,0.32270417
1748487.52147161,5426978.94265718,282,0.2,914A,2,4,240,0.44912073,10,334.44003,0.46992904
1748487.52147161,5426978.94265718,282,0.2,914B,2,4,240,0.44912073,10,334.44003,0.46992904
1748673.54491918,5427075.13076582,291,0.2,916A,2,4,240,0.44912073,14,262.98834,0.40245143
1748775.61484356,5427128.54569628,307,0.2,919A,2,4,240,0.44912073,14,262.98834,0.40245143
1932844.2848644,5601550.10767309,256,0.1,928B,1,4,262.96667,0.44912073,11,564.5722,0.4690416
1759873.98790758,5432446.59546773,180,0.1,934B,1,6,228.85172,0.31248862,15,227.4589,0.32270417
1748954.0652181,5427291.40192213,272,0.2,941A,2,2,261.12537,0.1874998,15,227.4589,0.32270417
1597063.21836957,5149128.0533431,435,0.1,AKSS,1,7,351.6583,0.47477344,9,475.2725,0.46632352
1483160.84234804,5243859.30855798,300,0.2,APPS,2,4,500,0.44912073,14,262.98834,0.40245143
1561993.72988904,5185419.65711767,435,0.1,CACS,1,10,383.72375,0.26063582,16,238.32666,0.38188857
1569283.76825587,5180329.27269318,197,0.1,CBGS,1,10,197,0.26063582,15,227.4589,0.32270417
1571514.66248992,5179368.48359265,182,0.1,CCCC,1,10,197,0.26063582,15,227.4589,0.32270417
1569904.77068858,5179600.83718991,196,0.1,CHHC,1,10,197,0.26063582,13,272.588,0.3933979
1569649.67535534,5176302.72341664,213,0.1,CMHS,1,10,197,0.26063582,15,227.4589,0.32270417
1569576.63684976,5175288.98086981,900,0.2,CRLZ,2,8,376.50534,0.41044065,7,677.3067,0.4938305
1583847.38062917,5265879.79889075,407,0.1,CULC,1,4,500,0.44912073,16,238.32666,0.38188857
1527402.00285507,5184413.95656781,515,0.1,DFHS,1,4,500,0.44912073,16,238.32666,0.38188857
1403813.5278821,4913379.29385986,500,0.2,DUNS,2,15,716.57263,0.483527,7,677.3067,0.4938305
1759115.62319914,5427371.36056324,540,0.2,EBPS,2,6,239,0.31248862,1,702.1102,0.4933938
1748946.87189473,5427751.256896,323,0.1,FKPS,1,2,418,0.1874998,255,NA,NA
1526436.15244783,5173684.05010784,457,0.1,GDLC,1,4,500,0.44912073,16,238.32666,0.38188857
2036798.87112874,5711013.53640194,275,0.1,GHHS,1,4,240,0.44912073,15,227.4589,0.32270417
2037080.17362884,5708245.82928689,162,0.1,GISS,1,6,212.88242,0.31248862,16,238.32666,0.38188857
2028522.14150519,5713256.36885356,156,0.1,GWTS,1,4,240,0.44912073,16,238.32666,0.38188857
1929764.43802405,5604487.21285766,196,0.1,HCDS,1,4,270.37668,0.44912073,16,238.32666,0.38188857
1932836.63095407,5601555.1068722,256,0.1,HNPS,1,4,262.96667,0.44912073,11,564.5722,0.4690416
1515969.8198521,5178731.43336893,531,0.1,HORC,1,4,500,0.44912073,16,238.32666,0.38188857
1576539.76302159,5174756.42508602,348,0.1,HVSC,1,8,376.50534,0.41044065,6,442.75815,0.44454366
1709426.3604598,5617511.0556131,210,0.2,HWHS,2,13,304.0157,0.4836529,16,238.32666,0.38188857
1925350.84855345,5778417.68129678,220,0.2,KAFS,2,4,500,0.44912073,16,238.32666,0.38188857
1572762.55538325,5197323.15551101,257,0.1,KPOC,1,10,197,0.26063582,16,238.32666,0.38188857
1758704.1688964,5433887.40745164,212,0.1,LHUS,1,6,239,0.31248862,16,238.32666,0.38188857
1557078.510451,5169840.82036533,292,0.1,LINC,1,10,364.68524,0.26063582,16,238.32666,0.38188857
1761531.51462303,5436698.51826093,330,0.2,LNBS,2,4,240,0.44912073,14,262.98834,0.40245143
1759597.72162893,5434025.08085591,256,0.1,LRSS,1,4,240,0.44912073,15,227.4589,0.32270417
1678813.11714723,5404452.78385736,402,0.1,MGCS,1,12,617.27924,0.48799092,16,238.32666,0.38188857
1752206.39835681,5424691.53796313,274,0.1,MISS,1,6,222.52544,0.31248862,13,272.588,0.3933979
1933111.06529977,5624044.50276154,243,0.1,NAAS,1,3,182.06424,0.2711188,16,238.32666,0.38188857
1578283.92967982,5182861.84160154,189,0.1,NBLC,1,6,239,0.31248862,255,NA,NA
1763814.32761846,5436948.42262935,190,0.1,NBSS,1,4,240,0.44912073,14,262.98834,0.40245143
1933299.61897675,5620542.88917589,176,0.1,NCDS,1,3,183.16321,0.2711188,15,227.4589,0.32270417
1935057.33832275,5619744.70983993,230,0.1,NCHS,1,3,175.85156,0.2711188,15,227.4589,0.32270417
1936720.72964377,5621981.7624788,440,0.2,NGHS,2,4,240,0.44912073,9,475.2725,0.46632352
1577200.36122654,5184127.95976511,204,0.1,NNBS,1,6,202.10301,0.31248862,15,227.4589,0.32270417
1757530.02175166,5434617.1094377,200,0.2,PGMS,2,6,190.12105,0.31248862,16,238.32666,0.38188857
1749605.65599732,5430010.42431875,210,0.1,PIPS,1,2,418,0.1874998,255,NA,NA
1748637.57650758,5429504.89386967,453,0.1,POTS,1,2,418,0.1874998,2,617.6673,0.47290206
1568217.81241433,5184377.93104094,180,0.1,PPHS,1,10,234.673,0.26063582,15,227.4589,0.32270417
1762053.43964359,5431795.01635884,190,0.2,PRKS,2,7,351.6583,0.47477344,13,272.588,0.3933979
1574364.65763257,5180742.87950496,196,0.1,PRPC,1,10,197,0.26063582,16,238.32666,0.38188857
1757066.44314386,5434600.42574321,190,0.2,PVCS,2,6,239,0.31248862,16,238.32666,0.38188857
1570514.38714888,5181156.69008769,155,0.1,REHS,1,10,197,0.26063582,16,238.32666,0.38188857
1564805.81635674,5179549.37843033,286,0.1,RHSC,1,10,283.17825,0.26063582,15,227.4589,0.32270417
1521355.3617328,5155267.59463953,452,0.1,RKAC,1,10,500,0.26063582,15,227.4589,0.32270417
1550041.16168885,5173164.15625987,447,0.1,ROLC,1,10,500,0.26063582,15,227.4589,0.32270417
1749127.93534164,5426794.65594586,246,0.1,RQGS,1,2,242,0.1874998,13,272.588,0.3933979
1753785.98822683,5423374.41751353,305,0.1,SEAS,1,6,239,0.31248862,255,NA,NA
1572789.46937932,5183010.90251931,201,0.1,SHLC,1,10,197,0.26063582,15,227.4589,0.32270417
1406821.82424271,4914200.28816655,140,0.2,SKFS,2,4,240,0.44912073,11,564.5722,0.4690416
1544985.04425888,5163982.56862013,327,0.1,SLRC,1,10,500,0.26063582,16,238.32666,0.38188857
1568766.12170711,5187192.33573973,219,0.1,SMTC,1,10,206.7465,0.26063582,15,227.4589,0.32270417
1559114.98923837,5198035.17600491,546,0.1,SWNC,1,4,441.565,0.44912073,16,238.32666,0.38188857
1763954.66498335,5439376.20044904,510,0.1,TAIS,1,4,240,0.44912073,15,227.4589,0.32270417
1878298.75559403,5822479.28476558,209,0.1,TBCS,1,15,716.57263,0.483527,13,272.588,0.3933979
1749133.80125538,5427454.22772121,292,0.1,TEPS,1,2,418,0.1874998,255,NA,NA
1749334.47258227,5429133.8676537,271,0.1,TFSS,1,2,348.56216,0.1874998,11,564.5722,0.4690416
1557345.71297321,5177970.77580421,398,0.1,TPLC,1,10,416.372,0.26063582,16,238.32666,0.38188857
1771321.66525775,5445157.62266797,390,0.1,UHCS,1,4,306.3,0.44912073,15,227.4589,0.32270417
1773350.53372381,5445158.09407148,481,0.1,UHSS,1,4,350.565,0.44912073,14,262.98834,0.40245143
1748934.61604341,5428650.58471672,286,0.1,VUWS,1,2,395.59198,0.1874998,16,238.32666,0.38188857
1763234.40635468,5430838.11067786,120,0.1,WDAS,1,1,168.27914,0.29493025,13,272.588,0.3933979
1749020.12058609,5429267.00045727,265,0.1,WEMS,1,4,240,0.44912073,15,227.4589,0.32270417
1983055.45343015,5670097.45201839,155,0.2,WFSS,2,4,240,0.44912073,15,227.4589,0.32270417
1583644.7994242,5272347.66649584,478,0.1,WIGC,1,4,500,0.44912073,16,238.32666,0.38188857
1751392.94301524,5423428.96002312,229,0.1,WNAS,1,6,212.684,0.31248862,15,227.4589,0.32270417
1748645.57125233,5426332.54486156,493,0.1,WNHS,1,12,617.27924,0.48799092,11,564.5722,0.4690416
1745879.54589281,5428161.30923353,369,0.1,WNKS,1,4,240,0.44912073,11,564.5722,0.4690416
1604394.79915376,5281441.45202593,504,0.1,WTMC,1,4,500,0.44912073,11,564.5722,0.4690416
2024097.44483677,5654811.81926307,1000,0.1,MHGZ,1,12,617.27924,0.48799092,11,564.5722,0.4690416
1792041.78518857,5891390.53977447,800,0.2,MKAZ,2,12,617.27924,0.48799092,5,648.8941,0.48938733
1757230.32862793,5736718.9826654,800,0.2,MOZ,2,12,617.27924,0.48799092,5,648.8941,0.48938733
1802105.50852779,5815487.61686538,182,0.1,HBHS,1,4,500,0.44912073,15,227.4589,0.32270417
1749246.26462362,5428760.70991172,244,0.1,CPLB,1,2,340.61697,0.1874998,255,NA,NA
1751125.09014404,5949048.39053884,156.1,0.1,SCPT_165738,1,6,207.92259,0.31248862,15,227.4589,0.32270417
1574616.95425855,5183485.76554809,174.96,0.1,SCPT_36413,1,10,197,0.26063582,16,238.32666,0.38188857
1773445.6305696,5891698.53305537,195.7,0.1,SCPT_192457,1,12,617.27924,0.48799092,14,262.98834,0.40245143
1752202.39796397,5424683.57142297,223.46,0.1,SCPT_154771,1,6,222.52544,0.31248862,13,272.588,0.3933979
1768516.06045749,5886144.95723409,225.27,0.1,SCPT_192469,1,15,716.57263,0.483527,14,262.98834,0.40245143
1751384.53384299,5423454.55760015,234.69,0.1,SCPT_154775,1,6,212.684,0.31248862,15,227.4589,0.32270417
1265112.10249954,5004331.58527565,252.19,0.1,SCPT_196093,1,5,378.70163,0.45825756,255,NA,NA
1870244.46159572,5823497.1913443,207.56,0.1,SCPT_205818,1,13,304.0157,0.4836529,13,272.588,0.3933979
1805273.32377674,5817095.92616557,168.56262,0.1,SDMT_92537,1,1,168.27914,0.29493025,16,238.32666,0.38188857
1875301.04091559,5822345.02923473,199.47862,0.1,SDMT_183366,1,15,716.57263,0.483527,11,564.5722,0.4690416
1769788.34402397,5880002.15742181,84.02,0.2,SCPT_195941,2,4,305.80167,0.44912073,15,227.4589,0.32270417
1570426.53573537,5181504.55524241,113.66,0.2,SCPT_195941,2,1,168.27914,0.29493025,15,227.4589,0.32270417
1569214.27781474,5184468.1421921,127.07,0.2,SCPT_57339,2,1,168.27914,0.29493025,16,238.32666,0.38188857
1760521.04432908,5908596.953938,140.67,0.2,SCPT_195188,2,12,617.27924,0.48799092,15,227.4589,0.32270417
1568870.9267953,5182413.07090154,145.87,0.2,SCPT_57359,2,10,209.39775,0.26063582,16,238.32666,0.38188857
1567149.23903297,5177339.10882513,147.62,0.2,SCPT_57364,2,10,214.271,0.26063582,16,238.32666,0.38188857
1567785.64988588,5184192.43060548,143.6,0.2,SCPT_57351,2,10,245.60625,0.26063582,15,227.4589,0.32270417
1570483.04001213,5181555.6430363,149.15,0.2,SCPT_57279,2,1,168.27914,0.29493025,15,227.4589,0.32270417
1571398.01640328,5182155.68943523,149.87,0.2,SCPT_57362,2,10,197,0.26063582,16,238.32666,0.38188857
