d,vs
0.0,40.0
0.01,40.0
0.02,40.0
0.03,40.0
0.04,40.0
0.05,40.0
0.06,40.0
0.07,40.0
0.08,40.0
0.09,40.0
0.1,40.0
0.11,40.0
0.12,40.0
0.13,40.0
0.14,40.0
0.15,40.0
0.16,40.0
0.17,40.0
0.18,40.0
0.19,40.0
0.2,40.0
0.21,40.0
0.22,40.0
0.23,40.0
0.24,40.0
0.25,40.0
0.26,40.0
0.27,40.0
0.28,40.0
0.29,40.0
0.3,40.0
0.31,40.0
0.32,40.0
0.33,40.0
0.34,40.0
0.35,40.0
0.36,40.0
0.37,40.0
0.38,40.0
0.39,40.0
0.4,40.0
0.41,40.0
0.42,40.0
0.43,40.0
0.44,40.0
0.45,40.0
0.46,40.0
0.47,40.0
0.48,40.0
0.49,40.0
0.5,40.0
0.51,40.0
0.52,40.0
0.53,40.0
0.54,40.0
0.55,40.0
0.56,40.0
0.57,40.0
0.58,40.0
0.59,40.0
0.6,40.0
0.61,40.0
0.62,40.0
0.63,40.0
0.64,40.0
0.65,40.0
0.66,40.0
0.67,40.0
0.68,40.0
0.69,40.0
0.7,40.0
0.71,40.0
0.72,40.0
0.73,40.0
0.74,40.0
0.75,40.0
0.76,40.0
0.77,40.0
0.78,40.0
0.79,40.0
0.8,40.0
0.81,40.0
0.82,40.0
0.83,40.0
0.84,40.0
0.85,40.0
0.86,40.0
0.87,40.0
0.88,40.0
0.89,40.0
0.9,40.0
0.91,40.0
0.92,40.0
0.93,40.0
0.94,40.0
0.95,40.0
0.96,40.0
0.97,40.0
0.98,40.0
0.99,40.0
1.0,114.0
1.01,114.0
1.02,114.0
1.03,114.0
1.04,114.0
1.05,114.0
1.06,114.0
1.07,114.0
1.08,114.0
1.09,114.0
1.1,114.0
1.11,114.0
1.12,114.0
1.13,114.0
1.14,114.0
1.15,114.0
1.16,114.0
1.17,114.0
1.18,114.0
1.19,114.0
1.2,114.0
1.21,114.0
1.22,114.0
1.23,114.0
1.24,114.0
1.25,114.0
1.26,114.0
1.27,114.0
1.28,114.0
1.29,114.0
1.3,114.0
1.31,114.0
1.32,114.0
1.33,114.0
1.34,114.0
1.35,114.0
1.36,114.0
1.37,114.0
1.38,114.0
1.39,114.0
1.4,114.0
1.41,114.0
1.42,114.0
1.43,114.0
1.44,114.0
1.45,114.0
1.46,114.0
1.47,114.0
1.48,114.0
1.49,114.0
1.5,100.0
1.51,100.0
1.52,100.0
1.53,100.0
1.54,100.0
1.55,100.0
1.56,100.0
1.57,100.0
1.58,100.0
1.59,100.0
1.6,100.0
1.61,100.0
1.62,100.0
1.63,100.0
1.64,100.0
1.65,100.0
1.66,100.0
1.67,100.0
1.68,100.0
1.69,100.0
1.7,100.0
1.71,100.0
1.72,100.0
1.73,100.0
1.74,100.0
1.75,100.0
1.76,100.0
1.77,100.0
1.78,100.0
1.79,100.0
1.8,100.0
1.81,100.0
1.82,100.0
1.83,100.0
1.84,100.0
1.85,100.0
1.86,100.0
1.87,100.0
1.88,100.0
1.89,100.0
1.9,100.0
1.91,100.0
1.92,100.0
1.93,100.0
1.94,100.0
1.95,100.0
1.96,100.0
1.97,100.0
1.98,100.0
1.99,100.0
2.0,160.0
2.01,160.0
2.02,160.0
2.03,160.0
2.04,160.0
2.05,160.0
2.06,160.0
2.07,160.0
2.08,160.0
2.09,160.0
2.1,160.0
2.11,160.0
2.12,160.0
2.13,160.0
2.14,160.0
2.15,160.0
2.16,160.0
2.17,160.0
2.18,160.0
2.19,160.0
2.2,160.0
2.21,160.0
2.22,160.0
2.23,160.0
2.24,160.0
2.25,160.0
2.26,160.0
2.27,160.0
2.28,160.0
2.29,160.0
2.3,160.0
2.31,160.0
2.32,160.0
2.33,160.0
2.34,160.0
2.35,160.0
2.36,160.0
2.37,160.0
2.38,160.0
2.39,160.0
2.4,160.0
2.41,160.0
2.42,160.0
2.43,160.0
2.44,160.0
2.45,160.0
2.46,160.0
2.47,160.0
2.48,160.0
2.49,160.0
2.5,151.0
2.51,151.0
2.52,151.0
2.53,151.0
2.54,151.0
2.55,151.0
2.56,151.0
2.57,151.0
