d,vs
0.0,100.0
0.01,100.0
0.02,100.0
0.03,100.0
0.04,100.0
0.05,100.0
0.06,100.0
0.07,100.0
0.08,100.0
0.09,100.0
0.1,100.0
0.11,100.0
0.12,100.0
0.13,100.0
0.14,100.0
0.15,100.0
0.16,100.0
0.17,100.0
0.18,100.0
0.19,100.0
0.2,100.0
0.21,100.0
0.22,100.0
0.23,100.0
0.24,100.0
0.25,100.0
0.26,100.0
0.27,100.0
0.28,100.0
0.29,100.0
0.3,100.0
0.31,100.0
0.32,100.0
0.33,100.0
0.34,100.0
0.35,100.0
0.36,100.0
0.37,100.0
0.38,100.0
0.39,100.0
0.4,100.0
0.41,100.0
0.42,100.0
0.43,100.0
0.44,100.0
0.45,100.0
0.46,100.0
0.47,100.0
0.48,100.0
0.49,100.0
0.5,100.0
0.51,100.0
0.52,100.0
0.53,100.0
0.54,100.0
0.55,100.0
0.56,100.0
0.57,100.0
0.58,100.0
0.59,100.0
0.6,100.0
0.61,100.0
0.62,100.0
0.63,100.0
0.64,100.0
0.65,100.0
0.66,100.0
0.67,100.0
0.68,100.0
0.69,100.0
0.7,100.0
0.71,100.0
0.72,100.0
0.73,100.0
0.74,100.0
0.75,100.0
0.76,100.0
0.77,100.0
0.78,100.0
0.79,100.0
0.8,100.0
0.81,100.0
0.82,100.0
0.83,100.0
0.84,100.0
0.85,100.0
0.86,100.0
0.87,100.0
0.88,100.0
0.89,100.0
0.9,100.0
0.91,100.0
0.92,100.0
0.93,100.0
0.94,100.0
0.95,100.0
0.96,100.0
0.97,100.0
0.98,100.0
0.99,100.0
1.0,64.0
1.01,64.0
1.02,64.0
1.03,64.0
1.04,64.0
1.05,64.0
1.06,64.0
1.07,64.0
1.08,64.0
1.09,64.0
1.1,64.0
1.11,64.0
1.12,64.0
1.13,64.0
1.14,64.0
1.15,64.0
1.16,64.0
1.17,64.0
1.18,64.0
1.19,64.0
1.2,64.0
1.21,64.0
1.22,64.0
1.23,64.0
1.24,64.0
1.25,64.0
1.26,64.0
1.27,64.0
1.28,64.0
1.29,64.0
1.3,64.0
1.31,64.0
1.32,64.0
1.33,64.0
1.34,64.0
1.35,64.0
1.36,64.0
1.37,64.0
1.38,64.0
1.39,64.0
1.4,64.0
1.41,64.0
1.42,64.0
1.43,64.0
1.44,64.0
1.45,64.0
1.46,64.0
1.47,64.0
1.48,64.0
1.49,64.0
1.5,61.0
1.51,61.0
1.52,61.0
1.53,61.0
1.54,61.0
1.55,61.0
1.56,61.0
1.57,61.0
1.58,61.0
1.59,61.0
1.6,61.0
1.61,61.0
1.62,61.0
1.63,61.0
1.64,61.0
1.65,61.0
1.66,61.0
1.67,61.0
1.68,61.0
1.69,61.0
1.7,61.0
1.71,61.0
1.72,61.0
1.73,61.0
1.74,61.0
1.75,61.0
1.76,61.0
1.77,61.0
1.78,61.0
1.79,61.0
1.8,61.0
1.81,61.0
1.82,61.0
1.83,61.0
1.84,61.0
1.85,61.0
1.86,61.0
1.87,61.0
1.88,61.0
1.89,61.0
1.9,61.0
1.91,61.0
1.92,61.0
1.93,61.0
1.94,61.0
1.95,61.0
1.96,61.0
1.97,61.0
1.98,61.0
1.99,61.0
2.0,79.0
2.01,79.0
2.02,79.0
2.03,79.0
2.04,79.0
2.05,79.0
2.06,79.0
2.07,79.0
2.08,79.0
2.09,79.0
2.1,79.0
2.11,79.0
2.12,79.0
2.13,79.0
2.14,79.0
2.15,79.0
2.16,79.0
2.17,79.0
2.18,79.0
2.19,79.0
2.2,79.0
2.21,79.0
2.22,79.0
2.23,79.0
2.24,79.0
2.25,79.0
2.26,79.0
2.27,79.0
2.28,79.0
2.29,79.0
2.3,79.0
2.31,79.0
2.32,79.0
2.33,79.0
2.34,79.0
2.35,79.0
2.36,79.0
2.37,79.0
2.38,79.0
2.39,79.0
2.4,79.0
2.41,79.0
2.42,79.0
2.43,79.0
2.44,79.0
2.45,79.0
2.46,79.0
2.47,79.0
2.48,79.0
2.49,79.0
2.5,95.0
2.51,95.0
2.52,95.0
2.53,95.0
2.54,95.0
2.55,95.0
2.56,95.0
2.57,95.0
2.58,95.0
2.59,95.0
2.6,95.0
2.61,95.0
2.62,95.0
2.63,95.0
2.64,95.0
2.65,95.0
2.66,95.0
2.67,95.0
2.68,95.0
2.69,95.0
2.7,95.0
2.71,95.0
2.72,95.0
2.73,95.0
2.74,95.0
2.75,95.0
2.76,95.0
2.77,95.0
2.78,95.0
2.79,95.0
2.8,95.0
2.81,95.0
2.82,95.0
2.83,95.0
2.84,95.0
2.85,95.0
2.86,95.0
2.87,95.0
2.88,95.0
2.89,95.0
2.9,95.0
2.91,95.0
2.92,95.0
2.93,95.0
2.94,95.0
2.95,95.0
2.96,95.0
2.97,95.0
2.98,95.0
2.99,95.0
3.0,102.0
3.01,102.0
3.02,102.0
3.03,102.0
3.04,102.0
3.05,102.0
3.06,102.0
3.07,102.0
3.08,102.0
3.09,102.0
3.1,102.0
3.11,102.0
