Depth,Qc,Fc,u,Hegazy Vs,Andrus-H Vs,Andrus-P Vs,Rob Vs,Mc15 Vs,Mc18 Vs
0.56,-9999.0,-9999.0,-9999.0,,,,,,
0.57,-9999.0,-9999.0,-9999.0,,,,,,
0.58,-9999.0,-9999.0,-9999.0,,,,,,
0.59,-9999.0,-9999.0,-9999.0,,,,,,
0.6,-9999.0,-9999.0,-9999.0,,,,,,
0.61,-9999.0,-9999.0,-9999.0,,,,,,
0.62,-9999.0,-9999.0,-9999.0,,,,,,
0.63,-9999.0,-9999.0,-9999.0,,,,,,
0.64,-9999.0,-9999.0,-9999.0,,,,,,
0.65,-9999.0,-9999.0,-9999.0,,,,,,
0.66,-9999.0,-9999.0,-9999.0,,,,,,
0.67,-9999.0,-9999.0,-9999.0,,,,,,
0.68,-9999.0,-9999.0,-9999.0,,,,,,
0.69,-9999.0,-9999.0,-9999.0,,,,,,
0.7,-9999.0,-9999.0,-9999.0,,,,,,
0.71,-9999.0,-9999.0,-9999.0,,,,,,
0.72,-9999.0,-9999.0,-9999.0,,,,,,
0.73,-9999.0,-9999.0,-9999.0,,,,,,
0.74,-9999.0,-9999.0,-9999.0,,,,,,
0.75,-9999.0,-9999.0,-9999.0,,,,,,
0.76,-9999.0,-9999.0,-9999.0,,,,,,
0.77,-9999.0,-9999.0,-9999.0,,,,,,
0.78,-9999.0,-9999.0,-9999.0,,,,,,
0.79,-9999.0,-9999.0,-9999.0,,,,,,
0.8,-9999.0,-9999.0,-9999.0,,,,,,
0.81,-9999.0,-9999.0,-9999.0,,,,,,
0.82,-9999.0,-9999.0,-9999.0,,,,,,
0.83,-9999.0,-9999.0,-9999.0,,,,,,
0.84,-9999.0,-9999.0,-9999.0,,,,,,
0.85,-9999.0,-9999.0,-9999.0,,,,,,
0.86,-9999.0,-9999.0,-9999.0,,,,,,
0.87,-9999.0,-9999.0,-9999.0,,,,,,
0.88,-9999.0,-9999.0,-9999.0,,,,,,
0.89,-9999.0,-9999.0,-9999.0,,,,,,
0.9,-9999.0,-9999.0,-9999.0,,,,,,
0.91,-9999.0,-9999.0,-9999.0,,,,,,
0.92,-9999.0,-9999.0,-9999.0,,,,,,
0.93,-9999.0,-9999.0,-9999.0,,,,,,
0.94,-9999.0,-9999.0,-9999.0,,,,,,
0.95,-9999.0,-9999.0,-9999.0,,,,,,
0.96,-9999.0,-9999.0,-9999.0,,,,,,
0.97,-9999.0,-9999.0,-9999.0,,,,,,
0.98,-9999.0,-9999.0,-9999.0,,,,,,
0.99,-9999.0,-9999.0,-9999.0,,,,,,
1.0,-9999.0,-9999.0,-9999.0,,,,,,
1.01,-9999.0,-9999.0,-9999.0,,,,,,
1.02,-9999.0,-9999.0,-9999.0,,,,,,
1.03,-9999.0,-9999.0,-9999.0,,,,,,
1.04,-9999.0,-9999.0,-9999.0,,,,,,
1.05,-9999.0,-9999.0,-9999.0,,,,,,
1.06,-9999.0,-9999.0,-9999.0,,,,,,
1.07,-9999.0,-9999.0,-9999.0,,,,,,
1.08,-9999.0,-9999.0,-9999.0,,,,,,
1.09,-9999.0,-9999.0,-9999.0,,,,,,
1.1,-9999.0,-9999.0,-9999.0,,,,,,
1.11,-9999.0,-9999.0,-9999.0,,,,,,
1.12,-9999.0,-9999.0,-9999.0,,,,,,
1.13,-9999.0,-9999.0,-9999.0,,,,,,
1.14,-9999.0,-9999.0,-9999.0,,,,,,
1.15,-9999.0,-9999.0,-9999.0,,,,,,
1.16,-9999.0,-9999.0,-9999.0,,,,,,
1.17,-9999.0,-9999.0,-9999.0,,,,,,
1.18,-9999.0,-9999.0,-9999.0,,,,,,
1.19,-9999.0,-9999.0,-9999.0,,,,,,
1.2,-9999.0,-9999.0,-9999.0,,,,,,
1.21,-9999.0,-9999.0,-9999.0,,,,,,
1.22,-9999.0,-9999.0,-9999.0,,,,,,
1.23,-9999.0,-9999.0,-9999.0,,,,,,
1.24,-9999.0,-9999.0,-9999.0,,,,,,
1.25,-9999.0,-9999.0,-9999.0,,,,,,
1.26,-9999.0,-9999.0,-9999.0,,,,,,
1.27,-9999.0,-9999.0,-9999.0,,,,,,
1.28,-9999.0,-9999.0,-9999.0,,,,,,
1.29,-9999.0,-9999.0,-9999.0,,,,,,
1.3,-9999.0,-9999.0,-9999.0,,,,,,
1.31,-9999.0,-9999.0,-9999.0,,,,,,
1.32,-9999.0,-9999.0,-9999.0,,,,,,
1.33,-9999.0,-9999.0,-9999.0,,,,,,
1.34,-9999.0,-9999.0,-9999.0,,,,,,
1.35,-9999.0,-9999.0,-9999.0,,,,,,
1.36,-9999.0,-9999.0,-9999.0,,,,,,
1.37,-9999.0,-9999.0,-9999.0,,,,,,
1.38,-9999.0,-9999.0,-9999.0,,,,,,
1.39,-9999.0,-9999.0,-9999.0,,,,,,
1.4,-9999.0,-9999.0,-9999.0,,,,,,
1.41,-9999.0,-9999.0,-9999.0,,,,,,
1.42,-9999.0,-9999.0,-9999.0,,,,,,
1.43,-9999.0,-9999.0,-9999.0,,,,,,
1.44,-9999.0,-9999.0,-9999.0,,,,,,
1.45,-9999.0,-9999.0,-9999.0,,,,,,
1.46,-9999.0,-9999.0,-9999.0,,,,,,
1.47,-9999.0,-9999.0,-9999.0,,,,,,
1.48,-9999.0,-9999.0,-9999.0,,,,,,
1.49,-9999.0,-9999.0,-9999.0,,,,,,
1.5,0.3055,0.0037,0.0143,15102.933448277787,71.0538916309338,86.5003898115716,533.1956201013396,52.33274930391119,141.96005242792475
1.51,0.3339,0.0047,0.0141,,,,,,
1.52,0.342,0.0067,0.0141,18339.917742214224,75.39410327951931,91.78412573158874,580.6747019304232,56.08339663332329,153.99538315178438
1.53,0.3339,0.0076,0.0143,,,,,,
1.54,0.3258,0.0086,0.0151,11716.569531484167,75.68007838361183,92.13226933657091,497.41611271629006,57.06593145074446,159.54497652482618
1.55,0.3217,0.0088,0.0157,,,,,,
1.56,0.342,0.0091,0.0169,8702.123383643779,76.90105055764006,93.61867024408355,453.7279768638055,57.9437577072073,161.30486015280565
1.57,0.3826,0.0101,0.0172,,,,,,
1.58,0.4882,0.011,0.0192,7272.929597884561,84.62087604969435,103.01671866919312,450.7605608678993,62.178202890250965,166.301693202051
1.59,0.545,0.0125,0.0208,,,,,,
1.6,0.6506,0.0129,0.0167,6331.225587265931,91.3440222269995,111.20141836330374,449.399304734285,65.89604486013218,170.6857628150142
1.61,0.6749,0.0175,0.0176,,,,,,
1.62,0.679,0.0182,0.0061,6199.400644040609,94.58722434314163,115.14966441773764,450.5441861844991,68.46020097695701,179.11508803601546
1.63,0.6506,0.0186,-0.0015,,,,,,
1.64,0.6222,0.018,-0.0003,5459.212645198178,92.92147184957282,113.12179181687127,426.488834882585,67.77319372060812,179.29812859297616
1.65,0.5775,0.0189,-0.0009,,,,,,
1.66,0.5288,0.0198,0.0065,5122.6623390152035,90.19402805941512,109.80142546363581,407.9626580744436,66.95531391954647,181.8720378869401
1.67,0.5207,0.0185,0.0121,,,,,,
1.68,0.4719,0.0169,0.0169,4374.105426084883,86.9402657565548,105.84032352971889,379.82891397906184,65.22330423721246,178.55613024459242
1.69,0.4638,0.015,0.0188,,,,,,
1.7,0.4598,0.0155,0.0176,3890.722203993941,86.05713810022529,104.76521160027427,363.56633559893294,64.727686592046,177.055516933449
1.71,0.4516,0.0163,0.0259,,,,,,
1.72,0.4516,0.0165,0.0269,3691.0821247172894,86.02020009789504,104.72024359743745,356.20160465754344,65.10741685617201,179.005569786237
1.73,0.4435,0.0166,0.0247,,,,,,
1.74,0.4516,0.0174,-0.0003,3564.655616996792,86.85053803193209,105.73108977800429,352.9284494792358,65.60556318842067,180.77372061974864
1.75,0.4882,0.0171,-0.0017,,,,,,
1.76,0.4963,0.0159,0.0267,3171.2448149271913,87.98730547425518,107.11498057735415,343.1814005480183,66.21760694322738,179.3100345210103
1.77,0.5125,0.0139,0.0341,,,,,,
1.78,0.5491,0.0131,0.0261,2761.498451079193,89.08555818574044,108.45198387829272,332.0588937411263,66.32509933315994,175.48286050049276
1.79,0.5694,0.0107,0.0192,,,,,,
1.8,0.5775,0.0099,0.0153,2366.828057161867,88.80603466168213,108.11169437074348,317.2260906487748,65.47639905931904,169.7507724506287
1.81,0.5613,0.0095,0.0223,,,,,,
1.82,0.5531,0.0098,0.0145,2254.9653188167413,88.03039901523219,107.16744227941311,310.1382698342222,65.21585013227703,169.9471764473804
1.83,0.5572,0.0099,0.0121,,,,,,
1.84,0.5734,0.0097,0.0121,2149.065031563028,88.83625970308127,108.14849007331632,306.81520623120497,65.69875488044087,170.23606694031017
1.85,0.5937,0.01,0.0114,,,,,,
1.86,0.5816,0.011,0.0094,2158.529859950434,89.96130450599892,109.51810983339,308.2302611515402,66.72428484059701,173.53448845231733
1.87,0.5734,0.0123,0.0121,,,,,,
1.88,0.5491,0.0123,0.012,2164.975162897409,89.51892877538529,108.97956546568645,306.14625857418775,66.98933047388222,176.47483172123796
1.89,0.5247,0.0127,0.0137,,,,,,
1.9,0.5085,0.0107,0.0145,1980.6460712958362,87.30491261995218,106.28424145037657,293.4522866684196,65.68346808743793,173.67242188904717
1.91,0.4719,0.0104,0.0149,,,,,,
1.92,0.4476,0.0102,0.0182,1882.6284860146006,84.60212269574328,102.99388849916573,282.9280244746092,64.41952972425293,172.8898809203434
1.93,0.4232,0.01,0.0169,,,,,,
1.94,0.3786,0.0097,0.011,1802.5593108327869,81.33955218460846,99.02206352908857,272.04009416501697,62.80392201616382,172.00158740962095
1.95,0.3542,0.0089,0.0149,,,,,,
1.96,0.3339,0.0085,0.018,1661.362995438674,78.33013312475975,95.35842293449015,259.3426372658881,61.179728592938396,169.35567856901673
1.97,0.3217,0.0083,0.029,,,,,,
1.98,0.3217,0.0078,0.0369,1544.7604191164055,76.99157028527213,93.72886817337478,250.9945493890157,60.590920545678856,167.85855675855848
1.99,0.3136,0.0074,0.0502,,,,,,
2.0,0.3177,0.0061,0.0547,1360.451644894343,75.47679434402457,91.88479311446469,239.16666745233886,59.426070938231916,162.97768711405405
2.01,0.3258,0.0054,0.0586,,,,,,
2.02,0.3298,0.005,0.0669,1231.4449972052744,75.24708943600652,91.6051523568775,232.02187153818014,58.9315831007588,159.26296886260408
2.03,0.3298,0.0043,0.0716,,,,,,
2.04,0.3258,0.0041,0.0835,1115.7586552646203,74.04100228495832,90.13687234690579,223.3381683177964,58.025785089629274,155.58005731075554
2.05,0.3258,0.0045,0.0892,,,,,,
2.06,0.3339,0.0047,0.0947,1132.6153032841755,74.90247796468587,91.18562534831324,225.2343550646561,59.05515270190675,158.787256532121
2.07,0.338,0.005,0.1076,,,,,,
2.08,0.3461,0.0058,0.1145,1174.5115755406573,76.15751405975826,92.71349537709702,229.11504327692953,60.56880201741501,163.63097198645346
2.09,0.3583,0.0062,0.1284,,,,,,
2.1,0.3623,0.0069,0.1353,1206.3739186109055,77.51426190440382,94.36518840536118,232.65013908875346,62.01904887094361,167.8296637453313
2.11,0.3583,0.0072,0.1421,,,,,,
2.12,0.3542,0.0074,0.1541,1192.267124892503,77.09041851403143,93.84920514751653,230.51476013659686,62.341495641663634,169.74120898013405
2.13,0.3501,0.0079,0.1586,,,,,,
2.14,0.3501,0.0081,0.1621,1196.6930142105055,77.17626372873987,93.95371236542245,230.27940657337433,62.86961090109972,172.14107634222984
2.15,0.3461,0.0082,0.167,,,,,,
2.16,0.3461,0.0087,0.1692,1194.3237116931673,77.19762975274391,93.97972317725345,229.59742374707253,63.30253384327279,174.1422490682587
2.17,0.3542,0.0091,0.1735,,,,,,
2.18,0.3664,0.0103,0.1763,1244.99497508074,79.14802783851967,96.35412084689351,235.14618281866882,64.89090107919749,178.49717945447878
2.19,0.3948,0.011,0.1792,,,,,,
2.2,0.411,0.0117,0.1851,1282.994723875568,82.22379939247762,100.09853839084232,242.12460161346996,66.84423804609459,182.05360582684898
2.21,0.4232,0.0129,0.188,,,,,,
2.22,0.4435,0.0125,0.1814,1295.795620140035,84.41220459047473,102.76268384927359,246.17973688361457,68.12400354406176,184.1502753018829
2.23,0.4395,0.0134,0.1298,,,,,,
2.24,0.4313,0.014,0.102,1378.0159137305493,85.79630003845013,104.44766961202625,252.0351774170876,68.6631369946779,187.26926962114382
2.25,0.4232,0.0155,0.0804,,,,,,
2.26,0.4192,0.016,0.1176,1410.9643715233794,85.72583610127346,104.36188742763727,252.8102076556927,69.31553683403399,190.93726864036785
2.27,0.4151,0.0167,0.1014,,,,,,
2.28,0.407,0.018,0.1047,1458.599063990444,86.0323237845253,104.73500286811777,254.94678150136576,69.8703507346096,194.27355885383946
2.29,0.3989,0.0182,0.111,,,,,,
2.3,0.3907,0.0186,0.1218,1432.1769066446789,85.0895507908204,103.58727922360744,251.39148736501036,69.81892971022761,195.47590024774541
2.31,0.407,0.0188,0.1259,,,,,,
2.32,0.407,0.0179,0.1245,1378.8957371529727,85.83734287675935,104.49763480648964,249.68797672165147,70.17652827765438,194.9889983090751
2.33,0.407,0.0173,0.1216,,,,,,
2.34,0.411,0.0166,0.1157,1315.3536221117877,85.8922957946022,104.56453401082008,246.17149144771943,70.00386603405619,193.52088803406772
2.35,0.407,0.016,0.1163,,,,,,
2.36,0.4029,0.0156,0.1208,1252.6176570562602,85.12050858753565,103.62496697613035,241.14394569476462,69.60895404009153,192.34953897588875
2.37,0.4029,0.0153,0.1286,,,,,,
2.38,0.411,0.0147,0.128,1195.4372710475848,85.20666847172996,103.72985726993213,237.86858979145893,69.62845813787514,191.30547905247388
2.39,0.411,0.0142,0.1245,,,,,,
2.4,0.4151,0.0139,0.1086,1159.4550164011257,85.55249702404124,104.15086594231109,236.09277220068088,69.56659873096213,190.33534946378074
2.41,0.4354,0.0128,0.1098,,,,,,
2.42,0.4435,0.0129,0.0767,1124.587944886759,87.19571956490792,106.15131077467052,236.60834827199173,69.96005183526292,188.98560189325127
2.43,0.4395,0.0127,0.079,,,,,,
2.44,0.4354,0.0125,0.1502,1051.8770556193426,85.51268477362994,104.10239885485385,229.22457181872565,69.75183847695212,188.57992449130847
2.45,0.4516,0.0146,0.139,,,,,,
2.46,0.5004,0.0151,0.1553,1118.6302710431328,89.68029022205613,109.17600548772052,239.5651156379082,72.45269772505053,193.86896362579796
2.47,0.5328,0.0156,0.142,,,,,,
2.48,0.5572,0.0156,0.1435,1122.5566606237367,92.57923652542063,112.70515750920772,244.23503506320992,73.94866387643994,195.2462541790632
2.49,0.5572,0.0159,0.1341,,,,,,
2.5,0.5653,0.0173,0.102,1169.4868634486313,94.19956957313244,114.6777368716395,249.00992821371452,74.90850780100087,198.31311465326453
2.51,0.5775,0.0172,0.0765,,,,,,
2.52,0.5694,0.0176,0.0443,1182.9417990692882,95.34302419765594,116.0697685884507,251.14897612059164,75.26010838353353,199.16858057448022
2.53,0.5207,0.018,0.0537,,,,,,
2.54,0.4922,0.0185,0.0586,1184.2726087771084,92.32458257648905,112.39514400616058,245.5656276375645,74.16606568414272,200.64893471285063
2.55,0.4882,0.019,0.0594,,,,,,
2.56,0.4922,0.0195,0.0649,1187.7610861801047,92.63585690393774,112.77408666566333,245.7826875026746,74.65343539728093,202.42810708494494
2.57,0.4882,0.0199,0.0608,,,,,,
2.58,0.4882,0.0205,0.0667,1192.7872898409198,92.81882273965999,112.99682768306435,245.86886830933804,75.03808658818086,204.1376761136546
2.59,0.4922,0.0212,0.0841,,,,,,
2.6,0.5004,0.0214,0.0978,1179.3517027676403,93.2526400028916,113.52495304699848,245.4015249071508,75.73671223617772,205.72011148706494
2.61,0.5044,0.0208,0.0994,,,,,,
2.62,0.4963,0.0198,0.1023,1120.756281396022,92.60853151368946,112.74082097318717,240.67955319094256,75.32098111638507,204.03513725005578
2.63,0.4922,0.0184,0.1041,,,,,,
2.64,0.476,0.0184,0.1045,1068.5334654896506,91.27139072222103,111.11299740096474,235.10085827445616,74.57255020349831,202.42593658529228
2.65,0.4719,0.0182,0.1016,,,,,,
2.66,0.4679,0.0173,0.0965,1029.531439954347,90.73517531715433,110.46021342957918,231.56089248232203,74.16427969035234,201.16848044227854
2.67,0.4638,0.0166,0.102,,,,,,
2.68,0.4516,0.0164,0.1072,986.8047645043212,89.5422069150537,109.00790407050016,226.6991249663375,73.6132346461215,200.10260278500397
2.69,0.4476,0.0163,0.1125,,,,,,
2.7,0.4395,0.0162,0.1151,963.5124885604016,88.81314172118832,108.12034644318578,223.72246990913283,73.40282494607524,200.11960423801446
2.71,0.4313,0.0162,0.1151,,,,,,
2.72,0.4029,0.0161,0.1067,948.963909862922,87.05797511498359,105.98362187911047,219.5973941385256,72.60105514422537,200.20342907962677
2.73,0.3867,0.0163,0.1104,,,,,,
2.74,0.3867,0.0156,0.1157,917.5675978140855,85.88584145847658,104.55667655814541,215.42120084090948,72.13129044999518,199.69326347132068
2.75,0.3907,0.0152,0.1182,,,,,,
2.76,0.3948,0.015,0.1204,889.52367697083,86.13031627316755,104.85429807168225,213.7305086656455,72.25774948579577,199.07412141877705
2.77,0.407,0.015,0.1218,,,,,,
2.78,0.4232,0.0159,0.129,898.3144566603006,87.93611251433718,107.05265871310614,216.8044336196196,73.48535769805282,201.05790494003665
2.79,0.4395,0.0164,0.1359,,,,,,
2.8,0.4516,0.0169,0.0314,955.979718829777,91.4446941206267,111.32397545119773,225.56132793321194,74.70108651344896,203.12397558182917
2.81,0.4719,0.0174,0.0427,,,,,,
2.82,0.4841,0.0184,0.06,964.7489874496041,93.10423538365664,113.34428655401679,228.34921700363196,76.13732360420907,205.85793710717547
2.83,0.4963,0.0191,0.0647,,,,,,
2.84,0.5085,0.0196,0.0686,974.3431172999568,94.54804641279928,115.10196954601652,230.82885742296887,77.2331011221531,208.00277921664497
2.85,0.5207,0.0199,0.0718,,,,,,
2.86,0.5288,0.0202,0.0747,971.746108710986,95.6210551467812,116.40824104825539,231.9766165084911,78.01636512935244,209.25141165680864
2.87,0.5288,0.0204,0.0782,,,,,,
2.88,0.5288,0.0216,0.0839,983.53595062776,95.9940529937115,116.8623253836488,232.88162013849345,78.60362304215346,211.45472751898433
2.89,0.5288,0.0221,0.0869,,,,,,
2.9,0.5288,0.0222,0.089,980.5880771994989,96.17625470451068,117.08413616201301,232.60044773289292,78.9342944853936,212.58112069673413
2.91,0.5328,0.0227,0.091,,,,,,
2.92,0.5288,0.0234,0.0937,988.7299023815078,96.52750126329367,117.51174066835752,233.25459849459446,79.43156881370253,214.41345500628967
2.93,0.5247,0.0233,0.0896,,,,,,
2.94,0.5288,0.0231,0.0886,973.0643107678636,96.60196590206252,117.60239327207613,232.0433633056817,79.49725692958282,214.4240744245591
2.95,0.5491,0.0225,0.089,,,,,,
2.96,0.545,0.0219,0.0735,945.1270208514808,97.26391748831115,118.40824737707445,230.98656995874714,79.64066478207425,213.35539414243243
2.97,0.5369,0.022,0.0669,,,,,,
2.98,0.5328,0.0223,0.0592,946.6204870127688,97.14737034952543,118.2663639037701,230.52575392943731,79.64976433861517,214.1867877644111
2.99,0.5247,0.0222,0.0572,,,,,,
3.0,0.5085,0.0219,0.0437,934.4747543635661,96.2722362990429,117.20098332057398,228.0556840056074,79.14441825580614,213.9713963644507
3.01,0.476,0.0204,0.0461,,,,,,
3.02,0.476,0.0199,0.0506,884.1395460769658,94.14626480292824,114.61284410791266,221.2616583725672,77.91838809725333,211.57614670921228
3.03,0.4395,0.0192,0.0486,,,,,,
3.04,0.4395,0.0176,0.05,829.8548422439652,91.71333499916095,111.65101652071768,213.6826365844812,76.38715043753234,208.4497192747008
3.05,0.4354,0.0166,0.057,,,,,,
3.06,0.5044,0.0159,0.0635,783.4731525282244,94.03481751043711,114.47716914314084,213.78699158726062,77.40409764218535,206.2668508222935
3.07,0.5897,0.0148,0.0696,,,,,,
3.08,0.8292,0.0141,0.0735,690.7954166061137,104.45096706638827,127.15769903734224,218.6588080899441,82.47209878226427,204.15482574926747
3.09,0.9429,0.014,0.0651,,,,,,
3.1,1.0403,0.0154,0.0476,639.06968369658,110.60491546934873,134.6494623105115,217.08042942026768,85.99068962601676,207.19483799149836
3.11,1.1053,0.0162,0.0386,,,,,,
3.12,1.1906,0.0143,0.0294,565.5385852185854,113.3391004083652,137.97803527974895,209.67802736411923,87.29632832759424,205.74780944550287
3.13,1.1825,0.0159,0.0065,,,,,,
3.14,1.1662,0.0169,0.0049,626.0388990394365,114.48298321711488,139.37058826431377,218.26499506743357,88.40853194120709,210.572837060002
3.15,1.1134,0.0178,0.0067,,,,,,
3.16,1.1175,0.017,0.0059,637.5217644903448,113.63415037642704,138.33722654521554,219.10655935335976,88.06548617950234,211.0065704471518
3.17,1.1175,0.0166,0.0019,,,,,,
3.18,1.2352,0.0164,-0.006,586.5677213003387,115.81468138868793,140.9917860384027,214.21522328383043,89.234906001776,210.51467352881198
3.19,1.3327,0.0128,0.0143,,,,,,
3.2,1.4382,0.0132,0.0261,473.2220746266127,117.34401074283039,142.85357829561963,199.5477085110951,89.73939353782743,205.21314380423982
3.21,1.5316,0.0143,0.0755,,,,,,
3.22,1.7427,0.0163,0.0618,472.18944197169657,123.3970511853262,150.22249709517973,203.3252118503318,94.04796123826911,211.55180101824877
3.23,1.7671,0.0175,-0.0423,,,,,,
3.24,1.6575,0.0186,0.0135,521.1454809186005,123.83409859546683,150.75455481187265,210.80326135825405,94.56277743999955,215.47072945045252
3.25,1.5235,0.0197,0.0153,,,,,,
3.26,1.2799,0.0197,0.0163,615.8694832929968,118.39141010236455,144.128673168096,219.84510433868135,91.69937216806862,217.00888738574213
3.27,1.1581,0.0201,0.0241,,,,,,
3.28,1.1134,0.0202,0.0178,668.8154046769315,115.3994641930566,140.48630423502544,224.23701358726234,90.21789514995639,217.8295202092149
3.29,1.085,0.0178,0.0267,,,,,,
3.3,1.0403,0.016,0.0302,598.9954640575429,111.91102379786979,136.2395072321893,213.14520669567716,87.77634543259914,211.54674801987466
3.31,1.0322,0.0163,0.0365,,,,,,
3.32,1.0119,0.016,0.0425,601.2573061376817,111.24844940688885,135.43289493012557,212.9534416805697,87.57416047130711,211.82699560009092
3.33,1.02,0.0153,0.0484,,,,,,
3.34,1.0485,0.0148,0.0529,559.1961087635935,111.46233845757443,135.6932816005254,207.69330063549992,87.60177737547922,210.06506893321068
3.35,1.0891,0.014,0.0463,,,,,,
3.36,1.1622,0.0117,0.0347,465.9637204862815,112.25244913656148,136.6551554705966,195.2827371527242,87.33735074728028,204.2070977556224
3.37,1.2352,0.011,0.029,,,,,,
3.38,1.284,0.0119,0.0167,445.4067927528218,114.83111525821387,139.79440118391253,193.93224537629374,88.87107364903305,205.11629663162847
3.39,1.2271,0.0131,0.0098,,,,,,
3.4,1.1662,0.014,0.008,506.4706444014142,114.07821278275391,138.87782425726564,202.3526879402619,88.98420121260185,209.6595679654816
3.41,1.1053,0.0137,0.0045,,,,,,
3.42,1.0525,0.0134,0.0027,517.8725400676238,111.54270755632882,135.79112224248726,202.18155449574675,87.50376945585991,208.62023371480552
3.43,1.016,0.0147,0.001,,,,,,
3.44,0.9957,0.0147,-0.0019,556.6791721157375,111.1079666347818,135.26187242495175,207.08052296252794,87.61912540984142,211.37150801108405
3.45,0.9104,0.0169,0.0027,,,,,,
3.46,0.8617,0.0169,0.0086,641.9822360314206,108.83160477926927,132.49064929650172,216.0669135852851,86.95345689113083,215.3242360679082
3.47,0.8211,0.0173,0.009,,,,,,
3.48,0.7643,0.0183,0.008,687.3991072586279,106.73464440706391,129.93782797381695,218.7379964136993,86.1688484358685,217.68780403039364
3.49,0.7318,0.0207,0.0135,,,,,,
3.5,0.6993,0.022,0.0182,734.9603302557321,105.96642668286842,129.00260639653547,220.90108067245856,86.52096804297923,223.13845886729212
3.51,0.6709,0.0232,0.0212,,,,,,
3.52,0.6384,0.0245,0.0233,763.0339371678888,104.60458344962855,127.34471028650434,220.71323493873913,86.29603521340292,226.45625844380038
3.53,0.6425,0.0251,0.0269,,,,,,
3.54,0.6465,0.0248,0.0404,755.9347648368779,104.84472046629357,127.63705100244435,220.25214098246158,86.67664397563992,227.1613841725559
3.55,0.7034,0.024,0.0445,,,,,,
3.56,0.7724,0.0222,0.0472,711.5263727077397,108.28911939980863,131.8302323128105,221.53818035651403,88.2505672313834,224.52904250735585
3.57,0.8942,0.0218,0.0496,,,,,,
3.58,0.9267,0.0218,0.0498,677.8225896861495,112.59065981260426,137.06689020664868,223.00269803527547,90.6000490627256,224.6191891331073
3.59,0.947,0.0229,0.0508,,,,,,
3.6,0.9064,0.0225,0.0527,692.3384240698917,112.3573959663026,136.7829168285423,224.4702420150913,90.68910843617675,225.82508516779396
