Depth,Qc,Fs,u
0.01,0.222,0.0060,0.0050
0.02,0.384,0.0070,0.0050
0.03,0.503,0.0070,0.0030
0.04,0.648,0.0090,0.0020
0.05,0.741,0.0100,0.0020
0.06,0.861,0.0130,0.0020
0.07,1.185,0.0120,0.0030
0.08,1.457,0.0150,0.0030
0.09,1.602,0.0160,0.0030
0.10,1.841,0.0180,0.0020
0.11,2.063,0.0180,0.0010
0.12,2.173,0.0180,0.0010
0.13,2.344,0.0190,0.0020
0.14,2.429,0.0190,0.0010
0.15,2.600,0.0190,0.0000
0.16,2.668,0.0190,0.0000
0.17,2.787,0.0180,0.0000
0.18,2.813,0.0180,0.0000
0.19,2.940,0.0170,0.0000
0.20,3.017,0.0180,0.0000
0.21,3.060,0.0190,0.0000
0.22,3.119,0.0200,0.0000
0.23,3.171,0.0210,0.0000
0.24,3.213,0.0220,0.0000
0.25,3.256,0.0250,0.0000
0.26,3.196,0.0270,0.0000
0.27,3.162,0.0320,0.0000
0.28,3.094,0.0350,0.0010
0.29,3.043,0.0410,0.0010
0.30,2.949,0.0440,0.0020
0.31,2.864,0.0500,0.0020
0.32,2.770,0.0540,0.0000
0.33,2.710,0.0630,0.0010
0.34,2.591,0.0680,-0.0010
0.35,2.531,0.0770,-0.0010
0.36,2.438,0.0820,-0.0030
0.37,2.395,0.0910,-0.0040
0.38,2.301,0.0950,-0.0050
0.39,2.267,0.1020,-0.0060
0.40,2.216,0.1070,-0.0040
0.41,2.199,0.1100,-0.0040
0.42,2.156,0.1120,-0.0030
0.43,2.139,0.1160,-0.0030
0.44,2.114,0.1170,-0.0030
0.45,2.097,0.1180,-0.0030
0.46,2.080,0.1180,-0.0020
0.47,2.071,0.1190,-0.0020
0.48,2.046,0.1210,-0.0010
0.49,2.046,0.1210,0.0000
0.50,2.046,0.1210,0.0010
0.51,2.046,0.1220,0.0010
0.52,2.037,0.1240,0.0020
0.53,2.037,0.1250,0.0030
0.54,2.037,0.1260,0.0030
0.55,2.037,0.1280,0.0030
0.56,2.037,0.1290,0.0030
0.57,2.028,0.1310,0.0040
0.58,2.020,0.1310,0.0050
0.59,2.003,0.1300,0.0060
0.60,1.994,0.1310,0.0070
0.61,1.977,0.1300,0.0060
0.62,1.969,0.1300,0.0060
0.63,1.952,0.1260,0.0060
0.64,1.943,0.1230,0.0060
0.65,1.935,0.1190,0.0070
0.66,1.943,0.1170,0.0070
0.67,1.943,0.1120,0.0080
0.68,1.960,0.1110,0.0080
0.69,1.969,0.1070,0.0090
0.70,1.994,0.1040,0.0100
0.71,2.011,0.1030,0.0120
0.72,2.080,0.1010,0.0130
0.73,2.105,0.0980,0.0140
0.74,2.182,0.0970,0.0150
0.75,2.216,0.0960,0.0160
0.76,2.284,0.0960,0.0180
0.77,2.310,0.0950,0.0180
0.78,2.369,0.0960,0.0200
0.79,2.421,0.0980,0.0210
0.80,2.446,0.0980,0.0230
0.81,2.472,0.0990,0.0230
0.82,2.497,0.1000,0.0230
0.83,2.514,0.1010,0.0230
0.84,2.548,0.1000,0.0230
0.85,2.565,0.1020,0.0240
0.86,2.600,0.1030,0.0250
0.87,2.617,0.1060,0.0260
0.88,2.651,0.1090,0.0270
0.89,2.668,0.1100,0.0280
0.90,2.685,0.0600,0.0290
0.91,2.719,0.0650,0.0300
0.92,2.727,0.0810,0.0310
0.93,2.761,0.0850,0.0320
0.94,2.770,0.0910,0.0330
0.95,2.787,0.0940,0.0330
0.96,2.796,0.1020,0.0330
0.97,2.813,0.1110,0.0340
0.98,2.821,0.1140,0.0350
0.99,2.821,0.1230,0.0380
1.00,2.881,0.1260,0.0430
1.01,2.855,0.1300,0.0460
1.02,2.847,0.1380,0.0480
1.03,2.872,0.1450,0.0480
1.04,2.881,0.1480,0.0490
1.05,2.898,0.1550,0.0510
1.06,2.898,0.1570,0.0530
1.07,2.906,0.1610,0.0530
1.08,2.915,0.1640,0.0550
1.09,2.923,0.1670,0.0580
1.10,2.923,0.1680,0.0580
1.11,2.915,0.1690,0.0600
1.12,2.906,0.1700,0.0620
1.13,2.898,0.1720,0.0630
1.14,2.881,0.1730,0.0640
1.15,2.864,0.1750,0.0660
1.16,2.830,0.1770,0.0680
1.17,2.813,0.1780,0.0690
1.18,2.778,0.1790,0.0720
1.19,2.761,0.1780,0.0720
1.20,2.744,0.1770,0.0730
1.21,2.736,0.1770,0.0740
1.22,2.719,0.1780,0.0750
1.23,2.710,0.1790,0.0750
1.24,2.676,0.1780,0.0760
1.25,2.659,0.1780,0.0780
1.26,2.617,0.1760,0.0800
1.27,2.608,0.1760,0.0810
1.28,2.574,0.1770,0.0820
1.29,2.557,0.1720,0.0820
1.30,2.531,0.1680,0.0820
1.31,2.514,0.1650,0.0810
1.32,2.480,0.1600,0.0810
1.33,2.429,0.1560,0.0820
1.34,2.395,0.1540,0.0830
1.35,2.335,0.1530,0.0840
1.36,2.301,0.1460,0.0860
1.37,2.242,0.1420,0.0870
1.38,2.216,0.1310,0.0890
1.39,2.182,0.1260,0.0920
1.40,2.165,0.1200,0.0930
1.41,2.131,0.1130,0.0950
1.42,2.097,0.1110,0.0980
1.43,2.088,0.1060,0.1000
1.44,2.054,0.1040,0.1060
1.45,2.046,0.1010,0.1140
1.46,2.037,0.0980,0.1180
1.47,2.028,0.0950,0.1190
1.48,2.020,0.0940,0.1190
1.49,2.003,0.0920,0.1210
1.50,1.969,0.0910,0.1230
1.51,1.952,0.0910,0.1240
1.52,1.918,0.0900,0.1250
1.53,1.901,0.0910,0.1280
1.54,1.858,0.0900,0.1300
1.55,1.849,0.0890,0.1290
1.56,1.815,0.0860,0.1300
1.57,1.781,0.0850,0.1290
1.58,1.730,0.0850,0.1310
1.59,1.705,0.0820,0.1320
1.60,1.653,0.0810,0.1340
1.61,1.636,0.0790,0.1370
1.62,1.594,0.0770,0.1390
1.63,1.594,0.0750,0.1390
1.64,1.568,0.0730,0.1410
1.65,1.543,0.0700,0.1430
1.66,1.526,0.0670,0.1460
1.67,1.509,0.0650,0.1470
1.68,1.492,0.0630,0.1490
1.69,1.474,0.0620,0.1500
1.70,1.432,0.0610,0.1530
1.71,1.415,0.0610,0.1540
1.72,1.398,0.0590,0.1560
1.73,1.398,0.0590,0.1580
1.74,1.398,0.0590,0.1600
1.75,1.406,0.0580,0.1630
1.76,1.415,0.0570,0.1660
1.77,1.415,0.0580,0.1690
1.78,1.440,0.0580,0.1740
1.79,1.466,0.0590,0.1760
1.80,1.457,0.0600,0.1780
1.81,1.457,0.0610,0.1810
1.82,1.449,0.0600,0.1840
1.83,1.449,0.0600,0.1870
1.84,1.432,0.0560,0.1890
1.85,1.440,0.0550,0.1880
1.86,1.449,0.0540,0.1890
1.87,1.457,0.0520,0.1880
1.88,1.449,0.0490,0.1940
1.89,1.423,0.0460,0.1980
1.90,1.398,0.0430,0.2000
1.91,1.321,0.0430,0.2040
1.92,1.278,0.0450,0.2110
1.93,1.219,0.0450,0.2110
1.94,1.185,0.0480,0.2040
1.95,1.125,0.0480,0.1960
1.96,1.074,0.0490,0.1960
1.97,1.074,0.0500,0.1977
1.98,1.074,0.0540,0.1993
1.99,1.074,0.0570,0.2010
2.00,1.048,0.0570,0.2050
2.01,0.989,0.0580,0.2090
2.02,0.980,0.0560,0.2070
2.03,0.963,0.0560,0.1770
2.04,0.946,0.0540,0.1590
2.05,0.903,0.0540,0.0950
2.06,0.878,0.0530,0.0800
2.07,0.844,0.0520,0.0680
2.08,0.835,0.0520,0.0640
2.09,0.835,0.0500,0.0630
2.10,0.827,0.0490,0.0640
2.11,0.818,0.0490,0.0670
2.12,0.818,0.0490,0.0680
2.13,0.835,0.0480,0.0700
2.14,0.852,0.0480,0.0740
2.15,0.861,0.0480,0.0760
2.16,0.878,0.0480,0.0800
2.17,0.886,0.0470,0.0830
2.18,0.895,0.0470,0.0840
2.19,0.903,0.0480,0.0870
2.20,0.920,0.0490,0.0880
2.21,0.929,0.0500,0.0880
2.22,0.938,0.0510,0.0860
2.23,0.929,0.0520,0.0870
2.24,0.946,0.0540,0.0880
2.25,0.938,0.0550,0.0890
2.26,0.946,0.0570,0.0910
2.27,0.929,0.0580,0.0920
2.28,0.929,0.0580,0.0930
2.29,0.929,0.0560,0.0930
2.30,0.912,0.0560,0.0930
2.31,0.895,0.0570,0.0940
2.32,0.886,0.0560,0.0950
2.33,0.886,0.0550,0.0950
2.34,0.878,0.0540,0.0970
2.35,0.886,0.0530,0.0980
2.36,0.886,0.0530,0.0990
2.37,0.895,0.0550,0.1000
2.38,0.886,0.0540,0.1020
2.39,0.886,0.0530,0.1030
2.40,0.895,0.0520,0.1040
2.41,0.886,0.0510,0.1070
2.42,0.886,0.0510,0.1070
2.43,0.878,0.0500,0.1070
2.44,0.878,0.0490,0.1080
2.45,0.869,0.0500,0.1090
2.46,0.861,0.0500,0.1100
2.47,0.861,0.0500,0.1140
2.48,0.861,0.0510,0.1150
2.49,0.869,0.0510,0.1190
2.50,0.878,0.0500,0.1200
2.51,0.895,0.0490,0.1240
2.52,0.895,0.0500,0.1260
2.53,0.903,0.0490,0.1290
2.54,0.920,0.0490,0.1330
2.55,0.938,0.0470,0.1350
2.56,0.929,0.0480,0.1380
2.57,0.938,0.0490,0.1420
2.58,0.946,0.0480,0.1440
2.59,0.946,0.0480,0.1460
2.60,0.946,0.0480,0.1490
2.61,0.946,0.0480,0.1520
2.62,0.946,0.0480,0.1570
2.63,0.946,0.0490,0.1590
2.64,0.946,0.0490,0.1640
2.65,0.938,0.0490,0.1650
2.66,0.929,0.0480,0.1680
2.67,0.929,0.0480,0.1700
2.68,0.938,0.0490,0.1720
2.69,0.929,0.0500,0.1720
2.70,0.920,0.0480,0.1740
2.71,0.912,0.0480,0.1720
2.72,0.895,0.0490,0.1630
2.73,0.869,0.0490,0.1460
2.74,0.861,0.0490,0.1440
2.75,0.844,0.0490,0.1240
2.76,0.818,0.0490,0.1100
2.77,0.818,0.0450,0.1080
2.78,0.801,0.0440,0.0930
2.79,0.776,0.0450,0.0860
2.80,0.767,0.0430,0.0840
2.81,0.759,0.0440,0.0840
2.82,0.750,0.0420,0.0870
2.83,0.750,0.0400,0.0880
2.84,0.741,0.0390,0.0910
2.85,0.733,0.0390,0.0920
2.86,0.716,0.0337,0.0930
2.87,0.707,0.0283,0.0940
2.88,0.707,0.0230,0.0960
2.89,0.699,0.0240,0.0980
2.90,0.690,0.0260,0.1020
2.91,0.682,0.0280,0.1030
2.92,0.682,0.0260,0.1070
2.93,0.682,0.0270,0.1100
2.94,0.690,0.0280,0.1120
2.95,0.701,0.0290,0.1263
2.96,0.713,0.0300,0.1407
2.97,0.724,0.0300,0.1550
2.98,0.724,0.0310,0.1590
2.99,0.733,0.0300,0.1610
3.00,0.733,0.0300,0.1640
